username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
airparkband;2017-08-05 13:14;0;0;"Charlottesville, VA tonight! We're at the @ southern_cville supporting @ TennisInc //Show @9pm//Tix are moving fast! https://twitter.com/i/web/status/893877011801755649 …";;@ @ @9pm;;"893882951305486337";https://twitter.com/airparkband/status/893882951305486337
MusicCville;2017-08-04 10:00;0;0;"The Days Between: @ southern_cville at 7 PM # Charlottesville";;@;#;"893471633863725056";https://twitter.com/MusicCville/status/893471633863725056
southern_cville;2017-08-01 17:41;1;1;"NEW MUSIC from @ SonLittleMusic - the 2nd single “Demon To The Dark!" Catch him here on 9/28 right after the release: http://bit.ly/SonLittleTix pic.twitter.com/vpUWiIce1W";;@;;"892500545210114049";https://twitter.com/southern_cville/status/892500545210114049
MusicCville;2017-08-01 10:00;0;0;"The Days Between: @ southern_cville at 7 PM";;@;;"892384441573625857";https://twitter.com/MusicCville/status/892384441573625857
Des_E_Moses;2017-07-29 10:11;0;2;"I caught up w/ @ TheWildReeds for @ artscville ahead of their show @ southern_cville tom. I the world they've built http://bit.ly/2vSWeha";;@ @ @;;"891300173112127492";https://twitter.com/Des_E_Moses/status/891300173112127492
WCNRTheCorner;2017-07-28 14:30;0;0;"ICYM @ thewildreeds earlier today, see them @ southern_cville Monday! Stream The Newport Folk Festival This Weekend https://n.pr/2uCa1Z9";;@ @;;"891003042983804928";https://twitter.com/WCNRTheCorner/status/891003042983804928
AuntMarySays;2017-07-28 10:33;0;0;"Zen Mother at @ southern_cville @The Southern Cafe and Music Hall https://www.instagram.com/p/BXF_5kKD-EV/";;@ @The;;"890943175694721027";https://twitter.com/AuntMarySays/status/890943175694721027
AuntMarySays;2017-07-28 10:32;0;0;"Space Saver at @ southern_cville @The Southern Cafe and Music Hall https://www.instagram.com/p/BXF_0APDZRf/";;@ @The;;"890942982274330625";https://twitter.com/AuntMarySays/status/890942982274330625
AuntMarySays;2017-07-28 10:31;0;0;"E.I.R. at @ southern_cville @The Southern Cafe and Music Hall https://www.instagram.com/p/BXF_u7FDIAm/";;@ @The;;"890942791790080000";https://twitter.com/AuntMarySays/status/890942791790080000
southern_cville;2017-07-27 12:10;0;0;"The Haus of Belle Drag Show is back TONIGHT with special guest Miss South Carolina Pride -Symone N. O'Bishop! Tix: http://bit.ly/727HOB pic.twitter.com/QBymtxuqdx";;;;"890605201555587072";https://twitter.com/southern_cville/status/890605201555587072
j_elizabeth;2017-07-26 11:00;0;2;"Sending my love and husband to @ magiczenmother @ southern_cville tonight. Make him show you pictures of the baby.";;@ @;;"890225434415312896";https://twitter.com/j_elizabeth/status/890225434415312896
southern_cville;2017-07-23 22:00;0;0;"We're open late TONIGHT for the Phantogram & Tycho Afterparty w/ Ethan Lipscomb & THRUM! Stop by for FREE w/ your @ SprintPavilion ticket!";;@;;"889304130828865537";https://twitter.com/southern_cville/status/889304130828865537
stephhalch;2017-07-21 17:45;0;3;"cville out-cvilles itself: some of the crosswalks downtown talk to you in a southern accent";;;;"888515181512454146";https://twitter.com/stephhalch/status/888515181512454146
