username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SprintPavilion;2017-04-24 12:42;1;0;"JUST ANNOUNCED: Garrison Keillor's Prairie Home "Love and Comedy" Tour on September 12! Tickets on sale this Friday. http://bit.ly/GarrisonKeillorCville …pic.twitter.com/xVko3IxbVK";;;;"856548836382318592";https://twitter.com/SprintPavilion/status/856548836382318592
SprintPavilion;2017-04-24 10:11;2;20;"JUST ANNOUNCED: @ SherylCrow at Sprint Pavilion on June 20! Tickets on sale this Friday at 10am. Info: http://bit.ly/SherylCrowCville …pic.twitter.com/EUmJE2BxPq";;@;;"856510946004660226";https://twitter.com/SprintPavilion/status/856510946004660226
EtreeTorrents;2017-04-23 19:12;0;0;"LMA: Ween Live at Sprint Pavilion on 2017-04-20 http://dlvr.it/Nym381";;;;"856284567405117444";https://twitter.com/EtreeTorrents/status/856284567405117444
littleplanets1;2017-04-23 13:39;0;0;"# EcoFair # LittlePlanets @Sprint Pavilion https://www.instagram.com/p/BTPI7zoDuyg/";;@Sprint;# #;"856200863228080132";https://twitter.com/littleplanets1/status/856200863228080132
LEAP_VA;2017-04-23 08:00;0;0;"Eco Fair Today: Join us for an Earth Day celebration at the Charlottesville Downtown Mall and Sprint Pavilion!... http://fb.me/My8ahrNK";;;;"856115453818798084";https://twitter.com/LEAP_VA/status/856115453818798084
FMS2480;2017-04-21 19:07;0;0;"I rated @ WEENOnline at Sprint Pavilion ★★★★★ via Bandsintown http://www.bandsintown.com/event/13699097?artist=Ween&came_from=179 …";;@;;"855558735690944512";https://twitter.com/FMS2480/status/855558735690944512
realbriangerard;2017-04-21 18:41;0;0;"It's a redandtheromantics kinda # evening @Sprint Pavilion https://www.instagram.com/p/BTKh9rQDMjS/";;@Sprint;#;"855552216194842624";https://twitter.com/realbriangerard/status/855552216194842624
realbriangerard;2017-04-21 18:39;0;0;"The # sneakers are nothing to # bawk at. @Sprint Pavilion https://www.instagram.com/p/BTKhoL9Dr_L/";;@Sprint;# #;"855551478408392704";https://twitter.com/realbriangerard/status/855551478408392704
SprintPavilion;2017-04-21 16:32;0;0;"One hour until the second Fridays After Five of 2017 kicks off! Red & The Romantics are brining the tunes.pic.twitter.com/0223D4FAUY";;;;"855519670933344256";https://twitter.com/SprintPavilion/status/855519670933344256
GreenFlashPhil;2017-04-21 13:53;0;0;"Yeah # Ween! @Sprint Pavilion https://www.instagram.com/p/BTKA8RoDMXL/";;@Sprint;#;"855479595885363200";https://twitter.com/GreenFlashPhil/status/855479595885363200
bradleybomber;2017-04-21 11:01;0;0;"One more of # geneween from last night 4/20/17 # sprintpavilion # charlottesville # va # boognish… https://www.instagram.com/p/BTJtQ4DhLQA/";;;# # # # #;"855436329500291072";https://twitter.com/bradleybomber/status/855436329500291072
EtreeTorrents;2017-04-21 10:54;0;0;"LMA: Ween Live at Sprint Pavilion on 2017-04-20 http://dlvr.it/NxqWbj";;;;"855434468114391040";https://twitter.com/EtreeTorrents/status/855434468114391040
EtreeTorrents;2017-04-21 10:10;0;0;"BT: Ween @Sprint Pavilion - Charlottesville, VA 4/20/2017 (mk4) **24bit** http://dlvr.it/NxpXjz";;@Sprint;;"855423418350452737";https://twitter.com/EtreeTorrents/status/855423418350452737
EtreeTorrents;2017-04-21 10:10;0;1;"BT: Ween @Sprint Pavilion - Charlottesville, VA 4/20/2017 (mk4) **16bit** http://dlvr.it/NxpXcB";;@Sprint;;"855423402311434240";https://twitter.com/EtreeTorrents/status/855423402311434240
jwduris;2017-04-20 22:32;0;0;"The foot of a rock god. # boognish @Sprint Pavilion https://www.instagram.com/p/BTIXjokhfbtOCbU0FGN_WrNwc2V3qQOO7S0O4U0/ …";;@Sprint;#;"855247855748960256";https://twitter.com/jwduris/status/855247855748960256
ZoeKrylova;2017-04-20 22:00;1;1;"# ween # sprintpavilion # charlottesville https://www.instagram.com/p/BTIT2ahAp6l8Pw2KZT_2jh4izj7-ZobRX4TN8M0/ …";;;# # #;"855239698717036546";https://twitter.com/ZoeKrylova/status/855239698717036546
AuntMarySays;2017-04-20 20:48;0;2;"# ween kicking ass. @Sprint Pavilion https://www.instagram.com/p/BTILpyejyg7/";;@Sprint;#;"855221676505694208";https://twitter.com/AuntMarySays/status/855221676505694208
bradleybomber;2017-04-20 20:42;0;2;"Gener! # ween # sprintpavilion # charlottesville # va # boognish 4/20/17 @Sprint Pavilion https://www.instagram.com/p/BTIK9YLh-Cg/";;@Sprint;# # # # #;"855220151091830784";https://twitter.com/bradleybomber/status/855220151091830784
bradleybomber;2017-04-20 20:11;0;1;"# ween # charlottesville # va # sprintpavilion # boognish weeninfo @Sprint Pavilion https://www.instagram.com/p/BTIHeC5BpjI/";;@Sprint;# # # # #;"855212472734629888";https://twitter.com/bradleybomber/status/855212472734629888
bradleybomber;2017-04-20 20:03;0;0;"AIDS! # ween # boognish # sprintpavilion # charlottesville # va 4/20/17 @Sprint Pavilion https://www.instagram.com/p/BTIGgHHh_FO/";;@Sprint;# # # # #;"855210344964173824";https://twitter.com/bradleybomber/status/855210344964173824
cececville;2017-04-20 19:10;0;0;"Obligatory photo. Ween @Sprint Pavilion https://www.instagram.com/p/BTIAanHj_RU/";;@Sprint;;"855196962513203201";https://twitter.com/cececville/status/855196962513203201
LiveNationVB;2017-04-20 18:00;0;0;"@ youngthegiant is bringing their upcoming tour to @ SprintPavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2oPtiVV pic.twitter.com/yjfVTfEsyE";;@ @;;"855179306011697152";https://twitter.com/LiveNationVB/status/855179306011697152
SprintPavilion;2017-04-20 16:34;1;0;"Gates open at 6pm for Ween! Don’t let a little rain scare you away..tickets still available: http://bit.ly/WeenCville pic.twitter.com/plRmw3Dp0p";;;;"855157862712082432";https://twitter.com/SprintPavilion/status/855157862712082432
MusicCville;2017-04-20 10:00;0;0;"Ween: Sprint Pavilion at 12 AM";;;;"855058490934534145";https://twitter.com/MusicCville/status/855058490934534145
SprintPavilion;2017-04-19 10:31;0;0;"Ween is here TOMORROW NIGHT! Grab tickets here: http://bit.ly/WeenCville pic.twitter.com/8zwLcxWMee";;;;"854704109106192384";https://twitter.com/SprintPavilion/status/854704109106192384
jabacares;2017-04-18 13:53;1;1;"JABA will be participating at this important health fair on May 7 at the Sprint Pavilion on the Downtown Mall. # brainhealthpic.twitter.com/37052gBMnu";;;#;"854392544884609025";https://twitter.com/jabacares/status/854392544884609025
synistrcarter;2017-04-18 12:42;0;0;"Sprint World Headquarters Pavilion and Fountains!!! http://fb.me/699ngLnm0";;;;"854374617682771970";https://twitter.com/synistrcarter/status/854374617682771970
VaWineCountry;2017-04-16 22:41;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/f2YcuK # vawine";;;#;"853800560360738817";https://twitter.com/VaWineCountry/status/853800560360738817
VaWineCountry;2017-04-16 21:39;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/e8EnT7 # vawine";;;#;"853785000096833536";https://twitter.com/VaWineCountry/status/853785000096833536
VaWineCountry;2017-04-16 20:38;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/EObXZC # vawine";;;#;"853769626802573312";https://twitter.com/VaWineCountry/status/853769626802573312
VaWineCountry;2017-04-16 19:37;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/f1RcbI # vawine";;;#;"853754373695979522";https://twitter.com/VaWineCountry/status/853754373695979522
VaWineCountry;2017-04-16 18:37;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/UbXL7l # vawine";;;#;"853739130412335104";https://twitter.com/VaWineCountry/status/853739130412335104
VaWineCountry;2017-04-16 17:36;0;1;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/L9G4Pi # vawine";;;#;"853723860729962496";https://twitter.com/VaWineCountry/status/853723860729962496
VaWineCountry;2017-04-16 16:37;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/kBPFqw # vawine";;;#;"853708879296839680";https://twitter.com/VaWineCountry/status/853708879296839680
VaWineCountry;2017-04-16 15:34;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/H778ho # vawine";;;#;"853693218050891780";https://twitter.com/VaWineCountry/status/853693218050891780
VaWineCountry;2017-04-16 14:38;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/bt9TTX # vawine";;;#;"853679084659920896";https://twitter.com/VaWineCountry/status/853679084659920896
VaWineCountry;2017-04-16 13:39;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/L327XL # vawine";;;#;"853664082423029760";https://twitter.com/VaWineCountry/status/853664082423029760
VaWineCountry;2017-04-16 12:39;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/ynTGCg # vawine";;;#;"853649053065687040";https://twitter.com/VaWineCountry/status/853649053065687040
VaWineCountry;2017-04-16 11:37;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/bts8cF # vawine";;;#;"853633425894285313";https://twitter.com/VaWineCountry/status/853633425894285313
VaWineCountry;2017-04-16 10:37;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/7KNBYW # vawine";;;#;"853618284633047040";https://twitter.com/VaWineCountry/status/853618284633047040
VaWineCountry;2017-04-16 09:36;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/2qwVsv # vawine";;;#;"853602980657901569";https://twitter.com/VaWineCountry/status/853602980657901569
VaWineCountry;2017-04-16 08:34;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/gYhHUO # vawine";;;#;"853587278131634176";https://twitter.com/VaWineCountry/status/853587278131634176
VaWineCountry;2017-04-16 07:31;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/wc6ywy # vawine";;;#;"853571572061294593";https://twitter.com/VaWineCountry/status/853571572061294593
Sulafestival;2017-04-16 06:30;0;0;"VaWineCountry: Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29…… https://twitter.com/VaWineCountry/statuses/853540126491672576?utm_source=dlvr.it&utm_medium=twitter … # WineFestivalpic.twitter.com/Oi01bFYNqy";;;#;"853556140600213504";https://twitter.com/Sulafestival/status/853556140600213504
VaWineCountry;2017-04-16 06:29;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine ... - NBC 29 News… https://goo.gl/fb/8HGgcK # vawine";;;#;"853555896508534784";https://twitter.com/VaWineCountry/status/853555896508534784
VaWineCountry;2017-04-16 05:26;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/fo3mh0 # vawine";;;#;"853540126491672576";https://twitter.com/VaWineCountry/status/853540126491672576
VaWineCountry;2017-04-16 04:21;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/DxX9NE # vawine";;;#;"853523779632287745";https://twitter.com/VaWineCountry/status/853523779632287745
VaWineCountry;2017-04-16 03:19;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/fphmnz # vawine";;;#;"853508149596217344";https://twitter.com/VaWineCountry/status/853508149596217344
VaWineCountry;2017-04-16 02:18;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/IqPhpC # vawine";;;#;"853492828139249664";https://twitter.com/VaWineCountry/status/853492828139249664
Sulafestival;2017-04-16 01:24;0;0;"VaWineCountry: Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29…… https://twitter.com/VaWineCountry/statuses/853474867882082305?utm_source=dlvr.it&utm_medium=twitter … # WineFestivalpic.twitter.com/sZ4cW7wAVU";;;#;"853479097795608576";https://twitter.com/Sulafestival/status/853479097795608576
VaWineCountry;2017-04-16 01:07;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/So0xyi # vawine";;;#;"853474867882082305";https://twitter.com/VaWineCountry/status/853474867882082305
Sulafestival;2017-04-16 00:17;0;0;"VaWineCountry: Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29…… https://twitter.com/VaWineCountry/statuses/853459904085897216?utm_source=dlvr.it&utm_medium=twitter … # WineFestivalpic.twitter.com/mbM4OQK6GA";;;#;"853462262207492096";https://twitter.com/Sulafestival/status/853462262207492096
VaWineCountry;2017-04-16 00:07;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/7sc5tX # vawine";;;#;"853459904085897216";https://twitter.com/VaWineCountry/status/853459904085897216
Sulafestival;2017-04-15 23:09;0;1;"VaWineCountry: Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29…… https://twitter.com/VaWineCountry/statuses/853444532406333441?utm_source=dlvr.it&utm_medium=twitter … # WineFestivalpic.twitter.com/Gcp7aOi2vS";;;#;"853445130975444992";https://twitter.com/Sulafestival/status/853445130975444992
VaWineCountry;2017-04-15 23:06;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/GBMKmu # vawine";;;#;"853444532406333441";https://twitter.com/VaWineCountry/status/853444532406333441
VaWineCountry;2017-04-15 22:07;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/MzwWQz # vawine";;;#;"853429562528616448";https://twitter.com/VaWineCountry/status/853429562528616448
VaWineCountry;2017-04-15 21:07;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/l41Bu0 # vawine";;;#;"853414527928422401";https://twitter.com/VaWineCountry/status/853414527928422401
VaWineCountry;2017-04-15 20:07;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/D1nTyi # vawine";;;#;"853399430954762240";https://twitter.com/VaWineCountry/status/853399430954762240
mouradk4;2017-04-15 19:53;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival http://ift.tt/2oLxqGS";;;;"853395876567494656";https://twitter.com/mouradk4/status/853395876567494656
VaWineCountry;2017-04-15 19:08;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/MM0Sgl # vawine";;;#;"853384583588347905";https://twitter.com/VaWineCountry/status/853384583588347905
Kualewis;2017-04-15 18:54;0;0;"I'm going to @ odonovanaoife at Sprint Pavilion in Charlott... http://www.bandsintown.com/event/14250356?artist=Aoife+O%27Donovan&came_from=15 …";;@;;"853381064139694084";https://twitter.com/Kualewis/status/853381064139694084
Kualewis;2017-04-15 18:43;0;0;"I might go to @ JasonIsbell at Sprint Pavilion in Charlottesvill... http://www.bandsintown.com/event/13932990?artist=Jason+Isbell&came_from=15 …";;@;;"853378154756542470";https://twitter.com/Kualewis/status/853378154756542470
VaWineCountry;2017-04-15 18:10;0;1;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival - NBC 29… https://goo.gl/fb/ADrc4G # vawine";;;#;"853370042536271873";https://twitter.com/VaWineCountry/status/853370042536271873
cvillejournal;2017-04-15 17:47;0;0;"Crowds Stop by Charlottesville's Sprint Pavilion for Annual Wine Festival http://ow.ly/iDFU50aS8Pc";;;;"853364124910309376";https://twitter.com/cvillejournal/status/853364124910309376
kimrogers415;2017-04-15 10:55;0;0;"Celebrating my birthday with my favorite Aries twin! @Sprint Pavilion https://www.instagram.com/p/BS6P1knlPfJ/";;@Sprint;;"853260559504089088";https://twitter.com/kimrogers415/status/853260559504089088
Old_Wino;2017-04-15 09:44;0;2;"Getting ready for another great festival! — attending Taste of Monticello Wine Trail Festival at Sprint Pavilion http://fb.me/6CbCCdIHT";;;;"853242716968366082";https://twitter.com/Old_Wino/status/853242716968366082
WelcomeBook;2017-04-14 18:48;0;0;"Tomorrow, the Taste of Monticello Wine Trail Festival will host a wine tasting event at the Sprint Pavilion,... http://fb.me/21HFYmYPP";;;;"853017100918677504";https://twitter.com/WelcomeBook/status/853017100918677504
FirstColonyWine;2017-04-14 12:44;0;0;"Come visit our booth tomorrow at Sprint Pavilion for the monticellowinetrail Festival!… https://www.instagram.com/p/BS33hNHhdX3/";;;;"852925608724058112";https://twitter.com/FirstColonyWine/status/852925608724058112
SprintPavilion;2017-04-13 15:09;0;0;"Who’s ready to taste dozens of wines from 25+ local vineyards this Saturday at the Taste of Monticello Wine Trail Festival Tasting Event?!pic.twitter.com/4uUKwZSRTI";;;;"852599625244696577";https://twitter.com/SprintPavilion/status/852599625244696577
LiveNationVB;2017-04-13 15:00;0;1;"@ youngthegiant is bringing their upcoming tour to @ SprintPavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2nJPX77 pic.twitter.com/GQhLfQlyYK";;@ @;;"852597305068974082";https://twitter.com/LiveNationVB/status/852597305068974082
chasowens6;2017-04-13 14:21;0;0;"# Cville @ infullband is playing Fridays After 5 May 26! @Sprint Pavilion https://www.instagram.com/p/BS1d2KEhyeo/";;@ @Sprint;#;"852587674070261760";https://twitter.com/chasowens6/status/852587674070261760
SprintPavilion;2017-04-13 13:12;0;1;"The first Fridays After Five of 2017 kicks off tomorrow night! We’ll see you soon, Charlottesville!pic.twitter.com/sDKr8ORnkP";;;;"852570209198231552";https://twitter.com/SprintPavilion/status/852570209198231552
floydster85;2017-04-12 21:19;0;0;"We're headed to sprintpavilion with jasonisbell on 4/25.... http://ift.tt/2p7Wubm";;;;"852330340601430016";https://twitter.com/floydster85/status/852330340601430016
LiveNationVB;2017-04-06 15:00;0;0;"@ youngthegiant is bringing their upcoming tour to @ SprintPavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2nPEHSm pic.twitter.com/F3L8JhkJSP";;@ @;;"850060605683904513";https://twitter.com/LiveNationVB/status/850060605683904513
SprintPavilion;2017-04-06 12:33;1;1;"We’re just a few weeks away from our first big concert of the season… don’t miss Ween ( @ weeninfo) on 4/20! http://bit.ly/WeenPav pic.twitter.com/355yXl7eP3";;@;;"850023604435726336";https://twitter.com/SprintPavilion/status/850023604435726336
NC_Beer_Wench;2017-04-06 09:24;0;1;"# Ween Charlottesville VA Ticket Sprint Pavilion https://www.ebay.com/itm/182517786803 … @ eBay";;@;#;"849976026205753344";https://twitter.com/NC_Beer_Wench/status/849976026205753344
concertcodes;2017-04-06 01:41;0;0;"Presale Alert! The New Pornographers Presale Tickets at Sprint Pavilion in Charlottesville http://bit.ly/2o5trUE # presale";;;#;"849859552598249472";https://twitter.com/concertcodes/status/849859552598249472
cheaptickets6;2017-04-05 23:05;0;0;"Ween Charlottesville VA Ticket Sprint Pavilion Thurs Apr 20 2017 https://goo.gl/orm2ai pic.twitter.com/ZpwhdqiQv6";;;;"849820254335148033";https://twitter.com/cheaptickets6/status/849820254335148033
ReeeemixHQ;2017-04-05 22:51;0;0;"http://ift.tt/2ndmfHa  Ween Charlottesville VA Ticket Sprint Pavilion Thurs Apr 20 2017";;;;"849816733812748288";https://twitter.com/ReeeemixHQ/status/849816733812748288
Zodilux;2017-04-05 22:45;0;0;"http://ift.tt/2ndmfHa  Ween Charlottesville VA Ticket Sprint Pavilion Thurs Apr 20 2017";;;;"849815347297488896";https://twitter.com/Zodilux/status/849815347297488896
COT_Ween;2017-04-05 20:11;0;0;"FS: - 1 GA Ticket For Ween @Sprint Pavilion, Charlottesville, VA 4/20/17 W/ Water St. Parking Pass @ WeenInfo [Go: http://cot.me/v1518.306571 ]";;@Sprint @;;"849776643577171969";https://twitter.com/COT_Ween/status/849776643577171969
CashorTrade;2017-04-05 20:11;0;0;"FS: - 1 GA Ticket For Ween @Sprint Pavilion, Charlottesville, VA 4/20/17 W/ Water St. Parking Pass @ WeenInfo [Go: http://cot.me/v530.306571 ]";;@Sprint @;;"849776642084016128";https://twitter.com/CashorTrade/status/849776642084016128
CBS19News;2017-04-04 00:00;1;0;"Fridays After Five comes back to Charlottesville's Sprint Pavilion next Friday for its 30th year. http://www.newsplex.com/content/news/First-half-of-Fridays-After-Five-lineup-announced-417971403.html …";;;;"849109272202014720";https://twitter.com/CBS19News/status/849109272202014720
SprintPavilion;2017-04-03 09:40;4;4;"JUST ANNOUNCED: Fridays After Five returns to Sprint Pavilion for it’s 30th season! The season kicks off April 14. http://bit.ly/FridaysAfterFive2017 …pic.twitter.com/mHuaGiYRcU";;;;"848892872564908032";https://twitter.com/SprintPavilion/status/848892872564908032
hokiedokie24;2017-04-02 14:23;0;0;"attending National Crime Victims Rights Week at Sprint Pavilion http://fb.me/2gUtrnBzr";;;;"848601778081943552";https://twitter.com/hokiedokie24/status/848601778081943552
LiveNationVB;2017-03-30 15:00;0;0;"@ youngthegiant is bringing their upcoming tour to @ SprintPavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2mTwzUx pic.twitter.com/vuXhYiN0Kz";;@ @;;"847523907280273409";https://twitter.com/LiveNationVB/status/847523907280273409
SprintPavilion;2017-03-28 14:43;0;0;"Wine Festival ticket prices go up April 1! Grab early bird $29 tickets now while you can: http://bit.ly/WineFest2017 pic.twitter.com/VhFysFefEI";;;;"846794870626942977";https://twitter.com/SprintPavilion/status/846794870626942977
TheOnlyMirza;2017-03-27 06:41;0;0;"It was just a matter of 2 balls... but # Vijay didn't sprint to the pavilion!! 106 needed by # TeamIndia to clinch the series # INDvAUS";;;# # #;"846311118985465856";https://twitter.com/TheOnlyMirza/status/846311118985465856
concertcodes;2017-03-24 23:26;0;0;"Presale Alert! Spoon Presale Tickets at Sprint Pavilion in Charlottesville http://concertcodes.com/spoon-presale-tickets-at-sprint-pavilion-in-charlottesville/ … # presale";;;#;"845477031966068737";https://twitter.com/concertcodes/status/845477031966068737
SprintPavilion;2017-03-23 15:43;0;1;"We agree with you, Jason. @ JasonIsbell will be here April 25 and @ spoontheband on July 19!https://twitter.com/JasonIsbell/status/844995666975842304 …";;@ @;;"844998131074904065";https://twitter.com/SprintPavilion/status/844998131074904065
LiveNationVB;2017-03-23 15:00;0;0;"@ youngthegiant is bringing their upcoming tour to Sprint Pavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2nI7FHj pic.twitter.com/CH0cxrElvK";;@;;"844987172394602496";https://twitter.com/LiveNationVB/status/844987172394602496
Janednorris;2017-03-22 08:47;1;0;"Punch Brothers, I'm With Her and Julian Lage coming to Sprint Pavilion on Aug. 8 (Via Daily Progress) http://www.dailyprogress.com/entertainment/punch-brothers-i-m-with-her-and-julian-lage-coming/article_58eb7318-0e66-11e7-b949-934566a38c4d.html …";;;;"844531030082174976";https://twitter.com/Janednorris/status/844531030082174976
Janednorris;2017-03-22 08:47;0;0;"Spoon, New Pornographers plan July 19 stop at Sprint Pavilion (Via Daily Progress) http://www.dailyprogress.com/entertainment/spoon-new-pornographers-plan-july-stop-at-sprint-pavilion/article_0be3db5e-0e67-11e7-944f-27519379cf30.html …";;;;"844531001082757120";https://twitter.com/Janednorris/status/844531001082757120
sm_anderson;2017-03-21 14:51;0;0;"I'm going to @ WEENOnline at Sprint Pavilion in Charlottesville, VA - Ap... http://www.bandsintown.com/event/13699097?artist=Ween&came_from=15 …";;@;;"844260163527868417";https://twitter.com/sm_anderson/status/844260163527868417
SprintPavilion;2017-03-20 12:37;4;4;"JUST ANNOUNCED: American Acoustic - @ punchbrothers with special guests @ imwithherband and @ julian_lage on August 8! http://bit.ly/AmericanAcousticSprint …pic.twitter.com/xF6dUrEQ7w";;@ @ @;;"843863959069495300";https://twitter.com/SprintPavilion/status/843863959069495300
SprintPavilion;2017-03-20 10:20;2;6;"JUST ANNOUNCED: @ spoontheband w/ @ TheNewPornos at Sprint Pavilion on July 19! Tickets on sale this Friday at 10am. http://bit.ly/SpoonCville pic.twitter.com/BwiqP6xMBr";;@ @;;"843829628645134336";https://twitter.com/SprintPavilion/status/843829628645134336
LiveNationVB;2017-03-16 15:00;0;0;"Young the Giant is bringing their upcoming tour to Sprint Pavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2nJT36F pic.twitter.com/HQLVK52gsh";;;;"842450445280907264";https://twitter.com/LiveNationVB/status/842450445280907264
StatesideScouse;2017-03-12 12:11;0;0;"I liked a @ YouTube video http://youtu.be/rHBH7JSCjE4?a  Avett Brothers "I Shall Be Released" Sprint Pavilion, Charlottesville, VA 10.30.16";;@;;"840958430445735937";https://twitter.com/StatesideScouse/status/840958430445735937
SprintPavilion;2017-03-10 10:04;0;2;"Tickets for @ headandtheheart in Charlottesville are on sale NOW! Grab tickets here: http://bit.ly/HeadHeartPavTix pic.twitter.com/ZoLpsiHDI5";;@;;"840216757130407937";https://twitter.com/SprintPavilion/status/840216757130407937
concertcodes;2017-03-09 05:07;0;0;"Presale Alert! The Head and The Heart Presale Tickets at Sprint Pavilion in Charlottesville http://bit.ly/2nhnUXU # presale";;;#;"839779662523940864";https://twitter.com/concertcodes/status/839779662523940864
LiveNationVB;2017-03-07 12:00;0;0;"Young the Giant Giant is bringing their upcoming tour to Sprint Pavilion in Cville on 9/19! Get more info here: http://bit.ly/2mixdJp pic.twitter.com/28VDEesC78";;;;"839158768785047553";https://twitter.com/LiveNationVB/status/839158768785047553
Janednorris;2017-03-07 11:07;1;1;"The Head and The Heart planning June 14 show at Charlottesville's Sprint Pavilion (Via Daily Progress) http://www.dailyprogress.com/entertainment/the-head-and-the-heart-planning-june-show-at-charlottesville/article_7f2a13c0-02a6-11e7-9846-1f094df5c928.html …";;;;"839145611672829953";https://twitter.com/Janednorris/status/839145611672829953
SprintPavilion;2017-03-06 10:22;6;9;"JUST ANNOUNCED: @ headandtheheart at the Pavilion on June 14! Tickets on sale this Friday at 10am. http://bit.ly/HeadHeartCville pic.twitter.com/1UBWMaknpJ";;@;;"838771692537274368";https://twitter.com/SprintPavilion/status/838771692537274368
maddyschricker;2017-03-05 22:28;0;0;"I'm going to @ youngthegiant at Sprint Pavilion in Charlottes... http://www.bandsintown.com/event/13960831?artist=Young+the+Giant&came_from=15 …";;@;;"838592099494809600";https://twitter.com/maddyschricker/status/838592099494809600
maddyschricker;2017-03-05 22:28;0;0;"I might go to @ youngthegiant at Sprint Pavilion in Charlotte... http://www.bandsintown.com/event/13960831?artist=Young+the+Giant&came_from=15 …";;@;;"838592019144589313";https://twitter.com/maddyschricker/status/838592019144589313
LiveNationVB;2017-03-02 15:00;0;1;"Young the Giant is bringing their upcoming tour to Sprint Pavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2lZbZQB pic.twitter.com/swcdAjG3zW";;;;"837392100878663680";https://twitter.com/LiveNationVB/status/837392100878663680
dannyschlosh;2017-02-24 17:10;0;0;"I might go to @ ColdWarKids at Sprint Pavilion in Charlottesvil... http://www.bandsintown.com/event/13960831?artist=Cold+War+Kids&came_from=15 …";;@;;"835250458486849541";https://twitter.com/dannyschlosh/status/835250458486849541
