username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TheYesTeamRWR;2017-04-21 16:39;0;0;"Welcome Home to Redfields! Just 5 short minutes to UVA and Downtown Cville. One level luxury living, immaculately... http://fb.me/22H2rgW3W";;;;"855521366770155520";https://twitter.com/TheYesTeamRWR/status/855521366770155520
Suarez_CM;2017-04-21 16:13;2;0;"The Main Street Arena and Escafe restaurant on west end of the # cville Downtown Mall to be replaced by office bldg http://bit.ly/2o9KmqO";;;#;"855514824255709185";https://twitter.com/Suarez_CM/status/855514824255709185
Scoutology;2017-04-21 13:38;0;0;"12 Reasons To Float At AquaFloat Near The Downtown Mall! # cville @ LoveCVille @ aquafloatcville http://charlottesville.scoutology.com/12-reasons-to-float-at-aquafloat-near-the-downtown-mall/ …";;@ @;#;"855475958085804032";https://twitter.com/Scoutology/status/855475958085804032
Scoutology;2017-04-21 13:03;0;0;"12 Reasons To Float At AquaFloat Near The Downtown Mall! # cville Scoutology Charlottesville, Va ~ AquaFloat... http://fb.me/1icbld6EK";;;#;"855467111300440064";https://twitter.com/Scoutology/status/855467111300440064
barredstudio;2017-04-21 08:31;0;0;"@ TheRock we know you workout...but have you tried barre? Come check out a class with us downtown while you're in # cville! # tuckyeahcville";;@;# #;"855398708502024192";https://twitter.com/barredstudio/status/855398708502024192
CvilleDowntown;2017-04-20 20:19;0;0;"Share this with your friends, they might want to sign up!! http://fb.me/1a9dDmbHB";;;;"855214261781635072";https://twitter.com/CvilleDowntown/status/855214261781635072
CvilleDowntown;2017-04-20 18:33;0;0;"http://fb.me/3yWSzHdlj";;;;"855187581486731265";https://twitter.com/CvilleDowntown/status/855187581486731265
LoveCVille;2017-04-20 15:15;0;0;"12 Reasons To Float At AquaFloat Near The Downtown Mall! # cville @ ScoutologyCVILL @ aquafloatcville http://charlottesville.scoutology.com/12-reasons-to-float-at-aquafloat-near-the-downtown-mall/ …";;@ @;#;"855137991555256321";https://twitter.com/LoveCVille/status/855137991555256321
ScoutologyBeer;2017-04-20 11:23;0;0;"Best Draft Beer Selections In # CVille! ~ Miller's Downtown, Draft Taproom, Sedona Taphouse Charlottesville... http://fb.me/4KwAcduQq";;;#;"855079578162933763";https://twitter.com/ScoutologyBeer/status/855079578162933763
CvilleDowntown;2017-04-19 19:00;0;0;"If you aren't signed up to run in the Collinsville Fit & Fun Downtown Run, you might consider volunteering! You... http://fb.me/5TZmgvPk8";;;;"854831993728761857";https://twitter.com/CvilleDowntown/status/854831993728761857
CvilleDowntown;2017-04-19 14:26;0;0;"We want to thank our Sponsors and Donators for the Collinsville Fit & Fun Downtown Run! Thank you so much for your support!!!";;;;"854763236994011136";https://twitter.com/CvilleDowntown/status/854763236994011136
MonticelloPhoto;2017-04-19 11:26;3;8;"Cole Ramsey crafted this # abstract # selfportrait in downtown # cville @ MonticelloPhoto @ MonticelloHighpic.twitter.com/TesxAUG8VL";;@ @;# # #;"854717795061432322";https://twitter.com/MonticelloPhoto/status/854717795061432322
CvilleDowntown;2017-04-18 12:26;0;0;"There is still time to sign up! Get up, get out and get... http://fb.me/2Ox4M9SUV";;;;"854370441305219072";https://twitter.com/CvilleDowntown/status/854370441305219072
LoveCVille;2017-04-18 09:55;0;0;"12 Reasons To Float At Aquafloat Near The Downtown Mall! # cville ~ AquaFloat Floatation Center... http://fb.me/16qzxLFg5";;;#;"854332537530920960";https://twitter.com/LoveCVille/status/854332537530920960
patwil7;2017-04-17 22:21;0;0;"Let's remove the statue in downtown cville that's been there waaaayyy before these over sensitive pansies moved to town.";;;;"854157955306070021";https://twitter.com/patwil7/status/854157955306070021
CvilleDowntown;2017-04-15 20:18;0;0;"Today is the sign-up deadline for a 'GUARANTEED TSHIRT'. Dr. Brett Murray will be set up for free soft tissue... http://fb.me/LP9NCU41";;;;"853402263334912001";https://twitter.com/CvilleDowntown/status/853402263334912001
jenontheedge;2017-04-15 20:11;0;0;"I don't know who is playing downtown right now, but I am a mile away and can hear them and they suck. # cville # garageband";;;# #;"853400508236804099";https://twitter.com/jenontheedge/status/853400508236804099
wibworx;2017-04-15 18:14;0;1;"Downtown # cville hopping. # BenFolds at 8:30. Thanks Mackenzie!!";;;# #;"853371030240464896";https://twitter.com/wibworx/status/853371030240464896
CBS19News;2017-04-15 15:52;0;1;"Red Shoes CVille hostes the 6th annual Downtown Chili Showdown and gave proceeds to charity. http://www.newsplex.com/content/news/6th-annual-Downtown-Chili-Showdown-gave-procedes-to-charity-419539283.html …";;;;"853335242807144448";https://twitter.com/CBS19News/status/853335242807144448
garbogust;2017-04-15 15:32;0;0;"Relaxing post- # tomtomfest on the Downtown Mall in # CVille. Work hard. Play hard. Enjoy both. # StartWithHatchpic.twitter.com/76cUaJgiqe";;;# # #;"853330186313637889";https://twitter.com/garbogust/status/853330186313637889
stridinstrider;2017-04-15 14:14;1;2;"Meanwhile on the Cville Downtown Mall. # TomtomFest # Cville # downtownmall # dragon # dogs # Charlottesvillepic.twitter.com/BfKiQBWaN0";;;# # # # # #;"853310562687750145";https://twitter.com/stridinstrider/status/853310562687750145
moesbbqcville;2017-04-15 11:20;0;0;"Come find the food truck on the downtown mall today for the Taste of Monticello Wine Trail # downtownmall # cville... http://fb.me/6J7GKeiR0";;;# #;"853266663814332418";https://twitter.com/moesbbqcville/status/853266663814332418
CvilleDowntown;2017-04-14 17:26;0;0;"You don't want to miss out on FREE!! And you definitely don't want want to miss out on this great group of people... http://fb.me/1l8s6TAV6";;;;"852996556659798016";https://twitter.com/CvilleDowntown/status/852996556659798016
Nudge4Solutions;2017-04-13 14:25;0;1;"Join out @ Nudge4Solutions Lab in # Cville this Friday night downtown in Lee Park! Learn more about our work @ TomTomFest & meet our people!https://twitter.com/PeacockDanielle/status/852217557620858890 …";;@ @;#;"852588571500347392";https://twitter.com/Nudge4Solutions/status/852588571500347392
garbogust;2017-04-13 14:10;1;0;"Getting downtown development districts right. # EconDev # Entrepreneurs # MainStreet in # Cville at # tomtomfest # startwithhatchpic.twitter.com/BgTGDssEhN";;;# # # # # #;"852584726300938244";https://twitter.com/garbogust/status/852584726300938244
CvilleDowntown;2017-04-13 13:45;0;0;"http://fb.me/8yzsC2A5z";;;;"852578622288396288";https://twitter.com/CvilleDowntown/status/852578622288396288
LoveCVille;2017-04-12 18:02;0;0;"12 Reasons To Float At Aquafloat Near The Downtown Mall! # cville Scoutology Charlottesville, Va ~ AquaFloat... http://fb.me/8aK6NpE2T";;;#;"852280841552187392";https://twitter.com/LoveCVille/status/852280841552187392
CvilleEconDev;2017-04-12 15:58;2;2;"Downtown Mall maps got makeovers today. All the new businesses have been officially added. # cville pic.twitter.com/PNAaSwywLV";;;#;"852249494334971904";https://twitter.com/CvilleEconDev/status/852249494334971904
LoveCVille;2017-04-12 13:24;0;0;"NEW RESTAURANT ALERT! Cardamom now open in York Place on The # CVille Downtown Mall! Swipe left to see menu! ~... http://fb.me/5LI6uoTgN";;;#;"852210855085301760";https://twitter.com/LoveCVille/status/852210855085301760
ScoutologyBeer;2017-04-12 10:24;0;1;"Best Draft Beer Selections In # CVille! ~ Miller's Downtown, Timberwood Tap House, Brixx Pizza - Charlottesville,... http://fb.me/39y2GPp99";;;#;"852165464910438401";https://twitter.com/ScoutologyBeer/status/852165464910438401
CvilleDowntown;2017-04-11 20:07;0;0;"Ok, I think we have decided that we will have 'medals' for the top 3 in each category....instead of 'metals'!!!... http://fb.me/203qddx5h";;;;"851949820814258176";https://twitter.com/CvilleDowntown/status/851949820814258176
CvilleDowntown;2017-04-11 18:49;0;0;"I guess 'medals' would mean more to some people than 'metals', so we are changing it up a bit. http://fb.me/8iQWhBtIW";;;;"851930131908132864";https://twitter.com/CvilleDowntown/status/851930131908132864
CvilleDowntown;2017-04-11 18:30;0;0;"http://fb.me/7d9T2jkHa";;;;"851925513304199168";https://twitter.com/CvilleDowntown/status/851925513304199168
theirONEgoodSON;2017-04-11 15:38;0;0;"Sincere question: Why does it seem like places like Asheville/Cville have their act together more when it comes to urban planning/downtown?";;;;"851882268016750593";https://twitter.com/theirONEgoodSON/status/851882268016750593
CvilleDowntown;2017-04-11 10:28;0;0;"Collinsville Mazzio's has joined in on a 10% discount for runners that come in with their Collinsville Fit & Fun... http://fb.me/1hIljzTAz";;;;"851804145010884609";https://twitter.com/CvilleDowntown/status/851804145010884609
athomewithowen;2017-04-11 08:34;0;0;"Starting my first day off right # notbeer # coldbrew # nitro # mudhouse # cville @Mudhouse, Downtown… https://www.instagram.com/p/BSvsgruD5LC/";;@Mudhouse;# # # # #;"851775492432769024";https://twitter.com/athomewithowen/status/851775492432769024
CvilleDowntown;2017-04-10 20:00;0;0;"JUST IN......El Jalapeno Grill is going to open up at 10:30am on the day of our run and give a 10% discount to... http://fb.me/68mgUyYKP";;;;"851585608346554369";https://twitter.com/CvilleDowntown/status/851585608346554369
